reason,video_file,scene,episode,target,distance_to_goal_m,spl,source_path
continue_navigation,BAbdmeyTvMZ__ep06_toilet_d2g4.7m.mp4,BAbdmeyTvMZ,6,toilet,4.731152534484863,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/BAbdmeyTvMZ/failure/episode-6-toilet-continue_navigation/metrics.mp4
continue_navigation,BAbdmeyTvMZ__ep18_toilet_d2g4.7m.mp4,BAbdmeyTvMZ,18,toilet,4.7311553955078125,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/BAbdmeyTvMZ/failure/episode-18-toilet-continue_navigation/metrics.mp4
continue_navigation,CrMo8WxCyVb__ep00_plant_d2g0.1m.mp4,CrMo8WxCyVb,0,plant,0.11410655081272125,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/CrMo8WxCyVb/failure/episode-0-plant-continue_navigation/metrics.mp4
continue_navigation,CrMo8WxCyVb__ep05_toilet_d2g2.3m.mp4,CrMo8WxCyVb,5,toilet,2.323561191558838,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/CrMo8WxCyVb/failure/episode-5-toilet-continue_navigation/metrics.mp4
continue_navigation,CrMo8WxCyVb__ep13_chair_d2g5.2m.mp4,CrMo8WxCyVb,13,chair,5.162153244018555,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/CrMo8WxCyVb/failure/episode-13-chair-continue_navigation/metrics.mp4
continue_navigation,CrMo8WxCyVb__ep17_plant_d2g1.3m.mp4,CrMo8WxCyVb,17,plant,1.289534330368042,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/CrMo8WxCyVb/failure/episode-17-plant-continue_navigation/metrics.mp4
continue_navigation,CrMo8WxCyVb__ep27_toilet_d2g0.1m.mp4,CrMo8WxCyVb,27,toilet,0.10840173810720444,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/CrMo8WxCyVb/failure/episode-27-toilet-continue_navigation/metrics.mp4
continue_navigation,DYehNKdT76V__ep01_toilet_d2g14.9m.mp4,DYehNKdT76V,1,toilet,14.85411262512207,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/DYehNKdT76V/failure/episode-1-toilet-continue_navigation/metrics.mp4
continue_navigation,DYehNKdT76V__ep05_chair_d2g0.0m.mp4,DYehNKdT76V,5,chair,0.03330039978027344,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/DYehNKdT76V/failure/episode-5-chair-continue_navigation/metrics.mp4
continue_navigation,DYehNKdT76V__ep06_toilet_d2g1.5m.mp4,DYehNKdT76V,6,toilet,1.4874091148376465,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/DYehNKdT76V/failure/episode-6-toilet-continue_navigation/metrics.mp4
continue_navigation,DYehNKdT76V__ep10_bed_d2g14.9m.mp4,DYehNKdT76V,10,bed,14.875102996826172,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/DYehNKdT76V/failure/episode-10-bed-continue_navigation/metrics.mp4
continue_navigation,DYehNKdT76V__ep24_plant_d2g1.9m.mp4,DYehNKdT76V,24,plant,1.9386249780654907,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/DYehNKdT76V/failure/episode-24-plant-continue_navigation/metrics.mp4
continue_navigation,DYehNKdT76V__ep25_bed_d2g2.6m.mp4,DYehNKdT76V,25,bed,2.6238508224487305,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/DYehNKdT76V/failure/episode-25-bed-continue_navigation/metrics.mp4
continue_navigation,DYehNKdT76V__ep27_plant_d2g3.4m.mp4,DYehNKdT76V,27,plant,3.442033052444458,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/DYehNKdT76V/failure/episode-27-plant-continue_navigation/metrics.mp4
continue_navigation,Dd4bFSTQ8gi__ep10_toilet_d2g0.1m.mp4,Dd4bFSTQ8gi,10,toilet,0.0601072832942009,0.0,/home/ashed/Documents/cosmos3_nav/OpenFrontier/output/of1000_sam3_cosmos3_cosmos3/Dd4bFSTQ8gi/failure/episode-10-toilet-continue_navigation/metrics.mp4
